Shoulder W,Shoulder X,Shoulder Y,Shoulder Z,Thorax W,Thorax X,Thorax Y,Thorax Z
0.651728,0.051477,-0.752056,0.083737,-0.675235,0.069255,0.731879,0.060121
0.654151,0.050233,-0.750149,0.082708,-0.675366,0.069509,0.731735,0.060106
0.656613,0.048968,-0.748201,0.081591,-0.675531,0.069687,0.731563,0.060152
0.659027,0.047852,-0.74628,0.080371,-0.675733,0.069837,0.731357,0.060216
0.661454,0.046886,-0.74433,0.07908,-0.675922,0.070012,0.731159,0.06028
0.664023,0.045959,-0.742239,0.077735,-0.676027,0.070209,0.731036,0.060368
0.666738,0.045002,-0.740011,0.076281,-0.67605,0.070419,0.730988,0.060455
0.669447,0.043979,-0.737795,0.074605,-0.67608,0.070698,0.730932,0.060465
0.672003,0.042829,-0.735737,0.072589,-0.676167,0.071058,0.730824,0.060374
0.674365,0.041509,-0.733876,0.070246,-0.676265,0.071422,0.730711,0.060213
0.67654,0.040069,-0.732182,0.067814,-0.676307,0.071759,0.730655,0.060024
0.678502,0.038558,-0.730654,0.065526,-0.67627,0.072087,0.730666,0.05991
0.680326,0.036894,-0.729237,0.063306,-0.676201,0.072419,0.730689,0.060009
0.682221,0.035015,-0.727763,0.060904,-0.676162,0.072763,0.73067,0.060273
0.684265,0.033117,-0.726149,0.058243,-0.676219,0.073124,0.73056,0.060525
0.686429,0.031423,-0.724399,0.055444,-0.676408,0.07352,0.730329,0.060721
0.688734,0.029892,-0.722484,0.052624,-0.6766,0.073977,0.730085,0.06096
0.691125,0.028336,-0.720449,0.049971,-0.676463,0.074518,0.730123,0.061363
0.693459,0.026586,-0.718423,0.047708,-0.675809,0.07512,0.730615,0.061973
0.695679,0.024578,-0.716468,0.045828,-0.675084,0.075586,0.731185,0.062581
0.697821,0.022338,-0.714555,0.044241,-0.674942,0.075688,0.731282,0.062851
0.699918,0.019846,-0.712648,0.043066,-0.675322,0.075495,0.730958,0.062773
0.701974,0.017079,-0.710727,0.042529,-0.675622,0.075287,0.730711,0.062681
0.704107,0.01422,-0.708668,0.042675,-0.675538,0.075151,0.730792,0.062793
0.706534,0.011522,-0.706254,0.043394,-0.675208,0.074967,0.731092,0.063076
0.709184,0.008993,-0.703545,0.04475,-0.67483,0.074705,0.731438,0.06342
0.711754,0.006537,-0.700839,0.046781,-0.674483,0.074464,0.731758,0.063706
0.714485,0.004333,-0.697928,0.04888,-0.674176,0.074317,0.732042,0.063859
0.718062,0.002651,-0.694158,0.050245,-0.673913,0.074257,0.732288,0.063883
0.722608,0.001408,-0.689382,0.050863,-0.673693,0.074261,0.732495,0.063825
0.727698,0.000245,-0.683979,0.051263,-0.67348,0.07431,0.732695,0.063726
0.732995,-0.001134,-0.678264,0.05172,-0.673246,0.07437,0.732916,0.06359
0.738343,-0.002707,-0.672405,0.052097,-0.672997,0.074437,0.733154,0.063398
0.74367,-0.004275,-0.666489,0.052239,-0.672759,0.074527,0.733385,0.063143
0.748875,-0.005789,-0.660621,0.052277,-0.672571,0.074644,0.733571,0.062845
0.75362,-0.007422,-0.655161,0.052595,-0.672447,0.074781,0.733696,0.062552
0.757552,-0.009261,-0.650514,0.053495,-0.672351,0.074922,0.733788,0.062346
0.760718,-0.011089,-0.646661,0.054913,-0.672241,0.075049,0.733882,0.062268
0.763466,-0.01261,-0.643253,0.056451,-0.672117,0.075178,0.73398,0.062296
0.766054,-0.013754,-0.640026,0.057781,-0.67201,0.075329,0.734055,0.062388
0.768494,-0.014649,-0.636973,0.05889,-0.671963,0.075508,0.734067,0.062531
0.770669,-0.015393,-0.63423,0.059871,-0.672019,0.075742,0.733972,0.062754
0.772536,-0.016045,-0.631849,0.060808,-0.672191,0.076019,0.733763,0.063029
0.774163,-0.016635,-0.629749,0.061733,-0.672423,0.076286,0.733503,0.063258
0.775599,-0.017159,-0.627881,0.06259,-0.672671,0.076549,0.733235,0.063409
0.776863,-0.017628,-0.626235,0.063276,-0.672937,0.076831,0.732952,0.063508
0.777968,-0.01809,-0.624807,0.063679,-0.673201,0.077116,0.732675,0.06357
0.778878,-0.018589,-0.623651,0.063748,-0.673429,0.077384,0.732436,0.063586
0.779496,-0.019084,-0.622883,0.063553,-0.673624,0.077622,0.732233,0.063567
0.779718,-0.019502,-0.622623,0.063256,-0.673807,0.077835,0.732045,0.063532
0.779489,-0.019897,-0.62292,0.063016,-0.673994,0.078016,0.731856,0.063494
0.778808,-0.020357,-0.623768,0.062905,-0.674176,0.078115,0.731679,0.063481
0.777721,-0.0209,-0.625109,0.062864,-0.674348,0.078137,0.731516,0.063512
0.77635,-0.021528,-0.626789,0.062875,-0.674537,0.078152,0.731337,0.063557
0.774848,-0.02218,-0.628603,0.063064,-0.674747,0.07818,0.731138,0.063568
0.773339,-0.022716,-0.630401,0.063445,-0.674955,0.078218,0.730946,0.063528
0.771884,-0.023091,-0.632128,0.06385,-0.675145,0.078291,0.730769,0.063455
0.770474,-0.023411,-0.633806,0.064114,-0.67533,0.078384,0.730591,0.06342
0.769126,-0.02375,-0.635424,0.064159,-0.675547,0.07844,0.73038,0.063473
0.767957,-0.024059,-0.636841,0.063996,-0.675789,0.078443,0.730145,0.063589
0.767147,-0.024266,-0.63784,0.063682,-0.67597,0.078428,0.729967,0.063727
0.766816,-0.024325,-0.638282,0.063221,-0.676048,0.07843,0.729884,0.063859
0.766945,-0.024214,-0.638195,0.06259,-0.676087,0.078461,0.729835,0.06396
0.76739,-0.023977,-0.637739,0.061866,-0.676142,0.078497,0.729774,0.064027
0.767948,-0.023674,-0.637146,0.06116,-0.676189,0.078509,0.729726,0.064062
0.768506,-0.023356,-0.636547,0.060513,-0.676187,0.078503,0.729728,0.064077
0.769105,-0.023067,-0.635897,0.059839,-0.676139,0.078482,0.729774,0.064084
0.769724,-0.022837,-0.635233,0.059019,-0.676077,0.078434,0.729836,0.064081
0.770237,-0.022622,-0.634705,0.058078,-0.67602,0.078358,0.729901,0.064053
0.770541,-0.02234,-0.634427,0.057182,-0.675952,0.078274,0.729978,0.063989
0.770554,-0.021986,-0.634483,0.056529,-0.675842,0.078197,0.730097,0.063884
0.770272,-0.021607,-0.634867,0.056197,-0.675711,0.078124,0.73024,0.063723
0.769748,-0.021227,-0.635531,0.056016,-0.675674,0.078043,0.730301,0.063518
0.769012,-0.020868,-0.636452,0.055794,-0.675799,0.077956,0.730212,0.063312
0.768095,-0.02056,-0.637591,0.05554,-0.676006,0.077868,0.730046,0.063128
0.767091,-0.020293,-0.638826,0.055329,-0.676192,0.077762,0.729899,0.062963
0.766138,-0.020067,-0.639986,0.055207,-0.676348,0.07765,0.72978,0.062806
0.765297,-0.019948,-0.640999,0.055161,-0.676513,0.077554,0.72965,0.062663
0.764531,-0.019987,-0.641913,0.055138,-0.676697,0.077449,0.729499,0.062553
0.763855,-0.020129,-0.642714,0.055123,-0.676876,0.077305,0.729357,0.062468
0.763376,-0.02029,-0.643279,0.055111,-0.677032,0.077142,0.729236,0.062374
0.763151,-0.02043,-0.643543,0.055098,-0.677195,0.07698,0.729114,0.062243
0.763146,-0.020538,-0.643547,0.055075,-0.677388,0.076816,0.728967,0.062066
0.763304,-0.020612,-0.643361,0.055028,-0.677589,0.076641,0.728815,0.061864
0.763566,-0.020671,-0.643054,0.05497,-0.677761,0.07646,0.728691,0.061667
0.763852,-0.02074,-0.642717,0.054906,-0.677909,0.076302,0.728586,0.06148
0.764116,-0.020849,-0.642406,0.054833,-0.678057,0.076193,0.728476,0.061293
0.764389,-0.021,-0.642076,0.054837,-0.678225,0.076131,0.72834,0.061112
0.76468,-0.021162,-0.641718,0.05491,-0.678438,0.076097,0.72816,0.060947
0.764936,-0.021331,-0.641404,0.054933,-0.67868,0.076066,0.727951,0.060786
0.765127,-0.021508,-0.641164,0.055019,-0.678921,0.076012,0.727748,0.060588
0.765267,-0.02166,-0.640964,0.05534,-0.679152,0.075914,0.727563,0.060346
0.765382,-0.02174,-0.640781,0.055839,-0.67936,0.075791,0.727402,0.060103
0.765404,-0.021762,-0.640718,0.05625,-0.679516,0.075677,0.727285,0.059895
0.765276,-0.021804,-0.640856,0.056404,-0.679635,0.075575,0.727199,0.05972
0.765082,-0.021869,-0.641079,0.056467,-0.679756,0.075476,0.72711,0.059548
0.764905,-0.021897,-0.641278,0.056602,-0.679884,0.075389,0.727015,0.059363
0.764736,-0.021868,-0.641465,0.056784,-0.680018,0.075331,0.72691,0.059183
0.764564,-0.021802,-0.641659,0.056921,-0.680186,0.0753,0.72677,0.059004
0.76439,-0.021727,-0.641871,0.056904,-0.680396,0.075266,0.726595,0.058781
0.764205,-0.021665,-0.642109,0.056719,-0.68061,0.075259,0.726417,0.05852
0.764006,-0.021636,-0.64237,0.056452,-0.680789,0.075403,0.726251,0.058307
0.763792,-0.021642,-0.642649,0.056184,-0.680951,0.075689,0.726081,0.058168
0.76358,-0.021675,-0.642919,0.055954,-0.681222,0.075407,0.725882,0.057846
0.763398,-0.021729,-0.64315,0.055768,-0.681878,0.073115,0.725581,0.056816
0.763261,-0.021793,-0.643326,0.055593,-0.682923,0.068802,0.725154,0.055077
0.763157,-0.021834,-0.643465,0.055386,-0.683804,0.065112,0.724775,0.053615
0.763051,-0.021831,-0.643612,0.05514,-0.684157,0.063786,0.724599,0.053069
0.762922,-0.021813,-0.643786,0.054901,-0.684189,0.063868,0.724562,0.053065
0.762786,-0.021825,-0.643962,0.054712,-0.684131,0.064123,0.724587,0.053165
0.762668,-0.02187,-0.644112,0.054588,-0.684021,0.064201,0.724678,0.053255
0.762555,-0.021914,-0.644248,0.054538,-0.683922,0.064219,0.724765,0.053307
0.762439,-0.021908,-0.644384,0.05455,-0.683994,0.064372,0.72469,0.053225
0.762341,-0.021847,-0.644497,0.05461,-0.684287,0.064732,0.724401,0.052953
0.762274,-0.021774,-0.64457,0.054712,-0.684619,0.065106,0.724077,0.052633
0.762247,-0.021729,-0.644592,0.05485,-0.684781,0.065261,0.723924,0.052436
0.762267,-0.021732,-0.644553,0.055022,-0.684775,0.06527,0.723934,0.052377
0.762337,-0.021787,-0.644453,0.0552,-0.684713,0.065317,0.723987,0.05239
0.762444,-0.02187,-0.644312,0.055345,-0.684667,0.065405,0.724021,0.052407
0.762558,-0.021941,-0.644166,0.055456,-0.684635,0.065434,0.724051,0.052389
0.762648,-0.021987,-0.644049,0.055547,-0.684544,0.065308,0.724147,0.052401
0.762702,-0.022016,-0.643979,0.055607,-0.684299,0.064983,0.724395,0.052569
0.762718,-0.022021,-0.643957,0.055639,-0.683974,0.064589,0.724718,0.052833
0.762703,-0.022004,-0.643971,0.055682,-0.683781,0.06435,0.724911,0.052977
0.762689,-0.021993,-0.643983,0.055747,-0.683754,0.064308,0.724941,0.052973
0.762712,-0.022002,-0.643952,0.055796,-0.683756,0.06437,0.724934,0.052963
0.762768,-0.022023,-0.643884,0.055793,-0.68363,0.064499,0.725035,0.05305
0.762819,-0.022064,-0.643827,0.055735,-0.683325,0.064668,0.725294,0.053231
0.762831,-0.022138,-0.643818,0.055657,-0.683076,0.064748,0.725509,0.053393
0.762798,-0.022244,-0.643857,0.055602,-0.683112,0.064677,0.725478,0.053437
0.762738,-0.022368,-0.643925,0.055587,-0.683343,0.064573,0.725275,0.053375
0.762661,-0.022476,-0.644013,0.055594,-0.683442,0.064608,0.725181,0.053342
0.76257,-0.022541,-0.644119,0.05559,-0.683258,0.064807,0.72533,0.053428
0.762486,-0.022569,-0.64422,0.055557,-0.682896,0.06508,0.725635,0.053587
0.762433,-0.022583,-0.644286,0.055505,-0.682523,0.065331,0.725951,0.053752
0.762407,-0.02261,-0.64432,0.055464,-0.682438,0.065395,0.726021,0.053801
0.76238,-0.022657,-0.644353,0.055437,-0.682686,0.065251,0.72581,0.053694
0.762329,-0.022699,-0.644414,0.055417,-0.682838,0.065153,0.72568,0.053621
0.762245,-0.022715,-0.644512,0.055409,-0.682637,0.065253,0.725853,0.053723
0.762145,-0.022706,-0.644631,0.055413,-0.682361,0.065376,0.726091,0.053858
0.762045,-0.022688,-0.644749,0.055416,-0.682235,0.065399,0.726204,0.053909
0.761957,-0.02267,-0.644854,0.055416,-0.682209,0.065387,0.726228,0.053925
0.761895,-0.02265,-0.644928,0.055413,-0.682209,0.065397,0.726226,0.053948
0.76187,-0.022628,-0.644959,0.05541,-0.682194,0.065416,0.726235,0.053976
0.761865,-0.022609,-0.644964,0.05542,-0.682151,0.065417,0.726275,0.054003
0.761873,-0.022609,-0.644953,0.055452,-0.682076,0.065388,0.726345,0.054036
0.7619,-0.02264,-0.644916,0.055493,-0.681993,0.06535,0.726423,0.054081
0.761946,-0.022678,-0.644858,0.055515,-0.681933,0.06533,0.726478,0.054118
0.762004,-0.022693,-0.64479,0.055507,-0.681876,0.065311,0.726533,0.054132
0.762078,-0.022685,-0.644705,0.055481,-0.681786,0.065272,0.72662,0.054132
0.762169,-0.022688,-0.6446,0.055449,-0.681686,0.065237,0.726718,0.054125
0.762245,-0.02272,-0.644511,0.05543,-0.68165,0.065199,0.726759,0.054078
0.76228,-0.022774,-0.644468,0.055433,-0.681795,0.065091,0.726642,0.053954
0.762285,-0.022832,-0.644458,0.055447,-0.682129,0.064965,0.726348,0.053838
0.762275,-0.022879,-0.644467,0.055461,-0.682452,0.064974,0.726036,0.05393
0.762253,-0.022893,-0.644492,0.055468,-0.682636,0.065004,0.725851,0.054067
0.762225,-0.022871,-0.644526,0.055464,-0.682643,0.064809,0.725874,0.05389
0.762184,-0.022827,-0.644574,0.055479,-0.682623,0.064509,0.725944,0.053578
0.762122,-0.022769,-0.644645,0.055541,-0.682779,0.06446,0.725797,0.05363
0.762053,-0.022708,-0.64472,0.055639,-0.682948,0.064819,0.725565,0.054182
0.761994,-0.022662,-0.644783,0.055738,-0.682995,0.065148,0.725457,0.05464
0.761959,-0.022647,-0.64482,0.055797,-0.683015,0.064918,0.725479,0.054367
0.761965,-0.022644,-0.644813,0.055792,-0.682997,0.064373,0.725597,0.053668
0.762011,-0.022625,-0.644763,0.055741,-0.682723,0.064214,0.725888,0.053415
0.762078,-0.022597,-0.644691,0.055678,-0.682134,0.064646,0.726367,0.053895
0.762142,-0.022607,-0.644618,0.055636,-0.681678,0.065116,0.726712,0.054455
0.762198,-0.022685,-0.644551,0.05562,-0.681709,0.06514,0.726679,0.054466
0.762247,-0.022807,-0.644489,0.055612,-0.68189,0.06507,0.726527,0.054315
0.762281,-0.022929,-0.644445,0.055622,-0.681996,0.065191,0.726411,0.054391
0.762292,-0.023022,-0.644426,0.055652,-0.682319,0.065109,0.726121,0.054313
0.762291,-0.023079,-0.644422,0.055676,-0.682766,0.064872,0.725735,0.054141
0.762296,-0.023107,-0.644415,0.055682,-0.683004,0.064912,0.725499,0.054259
0.762312,-0.023124,-0.644394,0.055696,-0.683047,0.065188,0.725411,0.054564
0.762334,-0.023144,-0.644363,0.055737,-0.683037,0.065348,0.725395,0.054696
0.762365,-0.023162,-0.644321,0.055797,-0.683055,0.065138,0.725422,0.05436
0.762394,-0.023181,-0.644279,0.055871,-0.683086,0.064796,0.725461,0.053869
0.762405,-0.0232,-0.644259,0.055955,-0.683062,0.064745,0.725493,0.053803
0.762412,-0.023205,-0.644245,0.056015,-0.682982,0.064963,0.725523,0.054147
0.762441,-0.023193,-0.644209,0.056041,-0.682926,0.065075,0.72555,0.054365
0.762485,-0.023178,-0.644157,0.056041,-0.682933,0.065031,0.725552,0.054298
0.762521,-0.023176,-0.644116,0.056021,-0.682949,0.065158,0.725523,0.054327
0.762534,-0.023184,-0.644103,0.055997,-0.682927,0.065408,0.725511,0.054468
0.762551,-0.023158,-0.644089,0.055936,-0.682871,0.06557,0.725544,0.054527
0.762612,-0.023049,-0.644039,0.055728,-0.682806,0.065716,0.725588,0.05459
0.7627,-0.022865,-0.643979,0.055284,-0.682783,0.065778,0.725608,0.054519
0.762744,-0.022692,-0.643995,0.054563,-0.682821,0.065736,0.725598,0.054235
0.762697,-0.02263,-0.644138,0.053551,-0.682898,0.065739,0.725542,0.054017
0.762556,-0.022686,-0.644403,0.052334,-0.683017,0.065733,0.725432,0.053982
0.762271,-0.022769,-0.644837,0.051085,-0.683174,0.06567,0.725286,0.054045
0.761748,-0.022715,-0.645556,0.049818,-0.683327,0.065637,0.725137,0.05415
0.761002,-0.022363,-0.646559,0.048346,-0.683437,0.065682,0.72502,0.054281
0.760112,-0.021653,-0.64776,0.046563,-0.683492,0.06579,0.724946,0.054432
0.759081,-0.02065,-0.649133,0.044674,-0.683467,0.065904,0.724944,0.05464
0.757951,-0.019516,-0.650594,0.043088,-0.683338,0.065936,0.72504,0.054947
0.756862,-0.018369,-0.651962,0.04205,-0.683187,0.065877,0.725159,0.055327
0.756007,-0.017118,-0.653024,0.041468,-0.68317,0.065833,0.72515,0.0557
0.755592,-0.015563,-0.653573,0.040996,-0.683328,0.065863,0.724972,0.056034
0.755777,-0.013674,-0.653442,0.04033,-0.683553,0.065917,0.724733,0.056321
0.756602,-0.011734,-0.652573,0.039543,-0.683743,0.065957,0.724538,0.056482
0.757944,-0.01008,-0.651077,0.038967,-0.683887,0.066015,0.724397,0.056468
0.759636,-0.008742,-0.649133,0.038775,-0.683998,0.066135,0.72429,0.056367
0.761534,-0.007544,-0.646911,0.038933,-0.684005,0.066325,0.724268,0.05633
0.763466,-0.006461,-0.644614,0.039375,-0.68377,0.066576,0.724458,0.056454
0.765329,-0.005552,-0.64237,0.04002,-0.683373,0.066817,0.724796,0.05663
0.767127,-0.004767,-0.640176,0.040833,-0.683303,0.066964,0.724847,0.05666
0.768863,-0.004006,-0.638026,0.041898,-0.683691,0.067132,0.724462,0.056694
0.770416,-0.003142,-0.636066,0.043222,-0.684017,0.067275,0.724132,0.056819
0.771599,-0.002033,-0.634535,0.044678,-0.684021,0.067178,0.724136,0.05683
0.772343,-0.000775,-0.633515,0.046301,-0.683878,0.067017,0.724282,0.056871
0.772673,0.000379,-0.632969,0.048243,-0.683727,0.067011,0.72441,0.057067
0.772536,0.001461,-0.632967,0.050387,-0.683604,0.067101,0.724512,0.057142
0.771934,0.002695,-0.633534,0.052389,-0.683519,0.067177,0.724605,0.056895
0.771021,0.004124,-0.634494,0.054103,-0.68346,0.067224,0.724679,0.056601
0.769831,0.005653,-0.635789,0.055687,-0.683452,0.067302,0.72468,0.05659
0.768214,0.007275,-0.637588,0.057232,-0.683519,0.067443,0.7246,0.056647
0.766156,0.009012,-0.639909,0.058652,-0.683559,0.06761,0.724557,0.056513
0.763841,0.01081,-0.642523,0.059951,-0.683459,0.067732,0.724646,0.056418
0.761414,0.012542,-0.645238,0.06131,-0.68328,0.067787,0.724804,0.056502
0.758884,0.014093,-0.648036,0.062814,-0.683127,0.067806,0.724941,0.056565
0.756294,0.015548,-0.650885,0.064235,-0.683022,0.067864,0.72503,0.056624
0.753769,0.017117,-0.653665,0.065284,-0.682974,0.068048,0.725033,0.056949
0.751275,0.018839,-0.656406,0.066047,-0.682973,0.068322,0.724962,0.057528
0.748488,0.020506,-0.659437,0.066993,-0.682973,0.068532,0.724908,0.057964
0.745176,0.0219,-0.662983,0.06846,-0.682945,0.068624,0.72492,0.058037
0.741696,0.02306,-0.666652,0.070217,-0.682916,0.068656,0.724959,0.057854
0.738578,0.024214,-0.669897,0.071789,-0.682922,0.068644,0.724978,0.057555
0.735828,0.025505,-0.672739,0.073001,-0.682965,0.068503,0.724978,0.057212
0.733088,0.02688,-0.675559,0.074023,-0.683002,0.068262,0.724992,0.056881
0.730125,0.028178,-0.678587,0.075114,-0.682857,0.068692,0.72509,0.05685
0.726963,0.029342,-0.681782,0.0764,-0.682212,0.071394,0.725368,0.057721
0.723713,0.030505,-0.68502,0.077817,-0.681077,0.076366,0.725785,0.059476
0.720389,0.031782,-0.688297,0.079224,-0.680069,0.080631,0.726148,0.060942
0.716927,0.033066,-0.691688,0.080555,-0.679581,0.082267,0.726384,0.061387
0.713358,0.034137,-0.695162,0.081883,-0.67939,0.082361,0.726564,0.061245
0.709765,0.034931,-0.698614,0.083378,-0.679255,0.08224,0.726723,0.061011
0.706211,0.035732,-0.701972,0.084992,-0.679096,0.08225,0.726887,0.060823
0.702919,0.036872,-0.705053,0.086287,-0.678908,0.082332,0.727066,0.060671
0.699918,0.038163,-0.707845,0.08726,-0.678804,0.082514,0.727161,0.060446
0.696724,0.03912,-0.710776,0.088558,-0.678911,0.082905,0.727048,0.060062
0.693155,0.039629,-0.714002,0.09037,-0.679103,0.08346,0.726839,0.059653
0.689491,0.040066,-0.717281,0.092226,-0.679181,0.084063,0.726717,0.059411
0.685923,0.040802,-0.720445,0.093823,-0.679269,0.084292,0.726628,0.059168
0.682523,0.041564,-0.723418,0.0954,-0.679804,0.082805,0.726371,0.058256
0.679352,0.041856,-0.726143,0.097187,-0.680993,0.07874,0.725865,0.056284
0.676452,0.041662,-0.728606,0.099046,-0.682227,0.074235,0.725338,0.05422
0.673689,0.041237,-0.730953,0.100754,-0.682842,0.072015,0.725057,0.053223
0.670838,0.040722,-0.733397,0.102211,-0.683071,0.071939,0.724865,0.053003
0.667879,0.040137,-0.735956,0.103421,-0.683384,0.072545,0.724524,0.052805
0.664871,0.039525,-0.738556,0.10449,-0.683647,0.072903,0.724254,0.052621
0.661705,0.038978,-0.741274,0.105552,-0.683606,0.072881,0.724284,0.052766
0.658272,0.038549,-0.744189,0.106653,-0.683478,0.072979,0.724358,0.053271
0.654712,0.038202,-0.74718,0.107774,-0.683578,0.073531,0.72417,0.053781
0.651275,0.03786,-0.750031,0.108909,-0.683913,0.074323,0.723771,0.053804
0.648109,0.037467,-0.752623,0.110044,-0.684277,0.075074,0.723387,0.05329
0.645315,0.037035,-0.754892,0.111062,-0.684474,0.075679,0.723184,0.052652
0.643001,0.036572,-0.756779,0.111794,-0.684464,0.076088,0.723185,0.052191
0.641193,0.035989,-0.758277,0.112218,-0.684298,0.076139,0.723365,0.0518
0.639814,0.03513,-0.759443,0.112474,-0.684129,0.075737,0.723618,0.051068
0.638761,0.033889,-0.760358,0.11266,-0.68412,0.075264,0.723755,0.049941
0.637956,0.032249,-0.761087,0.11278,-0.684159,0.075437,0.723769,0.048931
0.637401,0.030274,-0.761625,0.112827,-0.683903,0.077118,0.723859,0.048562
0.637185,0.028177,-0.761907,0.112693,-0.683153,0.080758,0.724134,0.049096
0.637327,0.026198,-0.761925,0.112239,-0.682355,0.084392,0.724414,0.049941
0.637641,0.024324,-0.761834,0.111498,-0.68216,0.085284,0.724479,0.050145
0.637881,0.022389,-0.761823,0.1106,-0.682432,0.084066,0.724385,0.049852
0.63798,0.020403,-0.761942,0.109586,-0.682785,0.082489,0.724259,0.049495
0.638077,0.018471,-0.762079,0.108403,-0.683024,0.081423,0.724177,0.049151
0.638334,0.016514,-0.762103,0.107034,-0.682987,0.08166,0.724196,0.048993
0.638673,0.014308,-0.762069,0.105556,-0.682821,0.083027,0.724198,0.048983
0.63882,0.011818,-0.7622,0.10402,-0.682846,0.084357,0.724029,0.048858
0.638625,0.009261,-0.762623,0.102362,-0.683129,0.084703,0.723736,0.048642
0.638136,0.006705,-0.763297,0.100576,-0.683545,0.083997,0.723432,0.048549
0.637388,0.004016,-0.764166,0.098846,-0.683814,0.083248,0.723257,0.048664
0.636411,0.001467,-0.765193,0.09726,-0.683558,0.083629,0.723431,0.049015
0.635352,-0.00055,-0.766265,0.095737,-0.682902,0.084676,0.723898,0.049461
0.634311,-0.002328,-0.767313,0.094208,-0.682435,0.085034,0.72428,0.049703
0.633286,-0.004244,-0.768348,0.092583,-0.682482,0.084208,0.724342,0.049555
0.632358,-0.006155,-0.769309,0.090826,-0.68287,0.082873,0.724155,0.049194
0.631551,-0.008009,-0.770161,0.089057,-0.683236,0.082239,0.723885,0.049147
0.630783,-0.010039,-0.770947,0.087479,-0.683406,0.082602,0.723655,0.049568
0.630113,-0.012244,-0.77161,0.086171,-0.683418,0.08326,0.723535,0.050043
0.629681,-0.014317,-0.772062,0.08495,-0.683359,0.083718,0.723516,0.050351
0.629494,-0.016134,-0.772321,0.083655,-0.68328,0.083973,0.723544,0.050605
0.629478,-0.017906,-0.772431,0.082377,-0.683204,0.084199,0.723568,0.050905
0.629642,-0.019802,-0.772376,0.081206,-0.683137,0.084674,0.723551,0.051258
0.630014,-0.02176,-0.772136,0.08009,-0.683035,0.085789,0.723489,0.051649
0.630488,-0.023562,-0.771815,0.078937,-0.682942,0.087455,0.723349,0.052038
0.630906,-0.025036,-0.771555,0.077683,-0.682987,0.088821,0.723114,0.0524
0.631208,-0.026374,-0.771392,0.076391,-0.683076,0.089363,0.722932,0.052829
0.631371,-0.027928,-0.771321,0.075195,-0.682974,0.089735,0.722936,0.053449
0.631425,-0.029704,-0.771322,0.074046,-0.682531,0.091176,0.723111,0.054307
0.631438,-0.031417,-0.771372,0.072693,-0.681741,0.093739,0.723454,0.05528
0.631399,-0.03292,-0.7715,0.07098,-0.680798,0.095812,0.72401,0.056066
0.63129,-0.034313,-0.771707,0.069016,-0.680014,0.096055,0.724687,0.05641
0.631132,-0.035651,-0.771952,0.067016,-0.679762,0.093955,0.725218,0.05617
0.630817,-0.036803,-0.772317,0.065132,-0.680082,0.090146,0.725457,0.055454
0.630206,-0.037656,-0.772916,0.063435,-0.680425,0.086854,0.725601,0.054612
0.629386,-0.038325,-0.773668,0.061987,-0.680385,0.085166,0.725905,0.053713
0.628577,-0.039022,-0.774381,0.060844,-0.680033,0.084198,0.726419,0.052739
0.627818,-0.039731,-0.77503,0.059961,-0.679452,0.08355,0.72709,0.052006
0.62696,-0.040274,-0.775752,0.059222,-0.678508,0.084272,0.727894,0.05192
0.625987,-0.040619,-0.776567,0.058599,-0.677091,0.087733,0.728747,0.052708
0.624997,-0.040779,-0.777398,0.058041,-0.675628,0.092776,0.729402,0.053773
0.623949,-0.040758,-0.778283,0.057458,-0.67464,0.096378,0.729819,0.054185
0.622797,-0.040713,-0.779252,0.056866,-0.67386,0.098474,0.73026,0.054183
