Sample #,Shoulder W,Shoulder X,Shoulder Y,Shoulder Z,Thorax W,Thorax X,Thorax Y,Thorax Z
2891,0.516629,0.024316,-0.844161,0.141049,-0.683131,0.070484,0.722836,0.076634
2892,0.517783,0.023461,-0.84354,0.140678,-0.683167,0.070621,0.722776,0.076748
2893,0.519337,0.022785,-0.842708,0.140048,-0.683215,0.070735,0.722704,0.076897
2894,0.520925,0.02218,-0.841838,0.139476,-0.68328,0.070833,0.722615,0.077069
2895,0.522305,0.021573,-0.841059,0.13911,-0.683336,0.070924,0.722537,0.077211
2896,0.523549,0.020965,-0.84034,0.138874,-0.683363,0.070994,0.722497,0.077286
2897,0.524719,0.02038,-0.839657,0.138677,-0.683365,0.071047,0.722489,0.077295
2898,0.525797,0.019822,-0.839029,0.138474,-0.683367,0.071113,0.722485,0.077257
2899,0.526749,0.01927,-0.838484,0.138234,-0.683395,0.071199,0.722454,0.077219
2900,0.527581,0.018702,-0.838025,0.137923,-0.683456,0.071288,0.72239,0.07719
2901,0.528365,0.018088,-0.837603,0.137563,-0.683537,0.071371,0.72231,0.077148
2902,0.529174,0.01738,-0.837158,0.137253,-0.683618,0.071461,0.722229,0.077099
2903,0.529941,0.016509,-0.836707,0.13715,-0.683682,0.071582,0.722162,0.077052
2904,0.530477,0.015407,-0.836348,0.137401,-0.683722,0.071717,0.722119,0.076979
2905,0.53092,0.014133,-0.836011,0.137876,-0.683742,0.071832,0.722099,0.07688
2906,0.531809,0.012871,-0.835414,0.138192,-0.683743,0.071921,0.722096,0.076807
2907,0.533322,0.011718,-0.834459,0.138229,-0.683737,0.071992,0.722097,0.076795
2908,0.53519,0.010653,-0.833289,0.138156,-0.683748,0.072063,0.722075,0.076835
2909,0.537315,0.009636,-0.831941,0.138107,-0.683793,0.072149,0.722016,0.076898
2910,0.539858,0.008594,-0.830304,0.138115,-0.683865,0.072254,0.72193,0.076974
2911,0.542843,0.007445,-0.828361,0.138146,-0.683946,0.072388,0.721833,0.077036
2912,0.546033,0.006205,-0.826283,0.138078,-0.684038,0.07254,0.721731,0.077033
2913,0.5492,0.004964,-0.824236,0.137803,-0.684192,0.072712,0.721576,0.076954
2914,0.552287,0.003701,-0.82224,0.137431,-0.684497,0.072992,0.721274,0.076807
2915,0.555264,0.002264,-0.820294,0.137094,-0.684928,0.073369,0.720846,0.076626
2916,0.558049,0.000584,-0.818466,0.136726,-0.685307,0.073662,0.720468,0.076513
2917,0.560565,-0.001239,-0.816819,0.136276,-0.685544,0.073811,0.720226,0.076525
2918,0.562824,-0.003054,-0.815337,0.135815,-0.685716,0.073911,0.72004,0.076631
2919,0.564945,-0.004815,-0.813923,0.135433,-0.685905,0.074017,0.719835,0.076763
2920,0.567095,-0.006584,-0.81246,0.135162,-0.6861,0.074139,0.719626,0.076871
2921,0.569448,-0.008378,-0.810842,0.134884,-0.686276,0.074278,0.719433,0.076974
2922,0.572162,-0.0101,-0.808991,0.134394,-0.686469,0.074416,0.719217,0.077135
2923,0.57526,-0.011682,-0.806902,0.133599,-0.686711,0.074552,0.718948,0.077356
2924,0.578569,-0.013178,-0.804677,0.132589,-0.686981,0.074731,0.71865,0.077557
2925,0.581799,-0.014646,-0.802495,0.13152,-0.687262,0.074966,0.718343,0.077683
2926,0.584719,-0.016057,-0.800516,0.130461,-0.687554,0.075207,0.718031,0.077751
2927,0.587237,-0.017328,-0.798823,0.12936,-0.687834,0.075398,0.717738,0.077795
2928,0.589305,-0.0184,-0.797467,0.128166,-0.688089,0.075559,0.717474,0.077819
2929,0.59089,-0.019329,-0.796482,0.126848,-0.688311,0.07573,0.717242,0.077827
2930,0.59203,-0.020279,-0.795853,0.125328,-0.688486,0.075903,0.717056,0.077822
2931,0.592836,-0.021364,-0.795504,0.123545,-0.688628,0.076083,0.716904,0.077799
2932,0.593465,-0.022544,-0.795309,0.121549,-0.688786,0.076302,0.716733,0.077756
2933,0.594032,-0.02372,-0.795175,0.119417,-0.689054,0.076593,0.716448,0.077722
2934,0.594562,-0.024874,-0.795081,0.117149,-0.689473,0.076955,0.716004,0.077732
2935,0.595071,-0.026102,-0.795017,0.114705,-0.689929,0.077301,0.715523,0.077776
2936,0.595648,-0.027523,-0.794909,0.112097,-0.690301,0.077515,0.715132,0.07786
2937,0.596429,-0.029157,-0.794649,0.109342,-0.690567,0.077587,0.714852,0.078001
2938,0.597532,-0.030942,-0.794157,0.10636,-0.690804,0.077658,0.714599,0.078154
2939,0.599011,-0.032918,-0.793399,0.103058,-0.69124,0.078077,0.714135,0.078117
2940,0.600811,-0.035299,-0.792385,0.099534,-0.692087,0.079186,0.713246,0.077619
2941,0.602908,-0.038251,-0.791093,0.095967,-0.69313,0.08066,0.712155,0.076815
2942,0.605462,-0.041618,-0.789398,0.092375,-0.693899,0.081717,0.711345,0.076252
2943,0.608709,-0.045141,-0.787114,0.088806,-0.69431,0.082202,0.710906,0.076084
2944,0.612736,-0.048739,-0.784142,0.085444,-0.694601,0.082492,0.710593,0.076043
2945,0.617328,-0.052307,-0.780635,0.08233,-0.694928,0.082783,0.710249,0.075954
2946,0.62212,-0.055647,-0.776906,0.079285,-0.695221,0.082961,0.709947,0.075894
2947,0.626887,-0.05871,-0.773152,0.076167,-0.69524,0.082759,0.709934,0.076062
2948,0.631487,-0.06164,-0.769472,0.073062,-0.694964,0.082205,0.710229,0.076436
2949,0.635698,-0.064603,-0.766024,0.07016,-0.694632,0.081584,0.710585,0.076805
2950,0.639246,-0.067596,-0.763054,0.067402,-0.694312,0.080867,0.710939,0.077182
2951,0.641899,-0.070474,-0.760815,0.0645,-0.694099,0.080188,0.711193,0.07747
2952,0.643634,-0.073104,-0.759363,0.061314,-0.694137,0.07986,0.711195,0.077448
2953,0.644685,-0.075442,-0.758508,0.05793,-0.69432,0.079774,0.711054,0.077192
2954,0.645323,-0.077556,-0.758006,0.054498,-0.694498,0.079733,0.710919,0.076878
2955,0.64565,-0.079579,-0.75775,0.051169,-0.694652,0.079704,0.710801,0.076598
2956,0.645687,-0.08167,-0.757697,0.048101,-0.694823,0.079706,0.71066,0.076359
2957,0.645607,-0.08388,-0.757697,0.045288,-0.695017,0.079735,0.710489,0.076153
2958,0.645639,-0.086023,-0.75759,0.042518,-0.695211,0.079761,0.710314,0.075982
2959,0.645884,-0.087953,-0.757316,0.039627,-0.695345,0.079719,0.710201,0.075865
2960,0.6464,-0.089778,-0.756813,0.036623,-0.695298,0.079506,0.71027,0.075866
2961,0.647232,-0.091593,-0.756024,0.033588,-0.695086,0.079172,0.710505,0.075957
2962,0.64828,-0.093368,-0.755036,0.030606,-0.694911,0.078936,0.710701,0.075971
2963,0.649362,-0.09508,-0.754002,0.027744,-0.694833,0.07886,0.7108,0.07584
2964,0.650448,-0.096696,-0.752954,0.02507,-0.694724,0.078791,0.710936,0.075641
2965,0.651615,-0.098125,-0.751837,0.022578,-0.694499,0.078607,0.711195,0.075457
2966,0.652732,-0.099281,-0.750786,0.020119,-0.694245,0.078367,0.711486,0.075302
2967,0.653389,-0.100237,-0.750147,0.017726,-0.694119,0.078236,0.711641,0.075126
2968,0.653232,-0.101178,-0.750205,0.015631,-0.69414,0.078257,0.711642,0.074902
2969,0.652281,-0.102094,-0.750943,0.013834,-0.694215,0.078329,0.711588,0.074653
2970,0.650862,-0.10279,-0.752107,0.012154,-0.694292,0.078364,0.711533,0.074424
2971,0.6493,-0.103231,-0.75342,0.010557,-0.694385,0.078366,0.711461,0.07424
2972,0.647819,-0.103563,-0.754667,0.009098,-0.694497,0.078374,0.711366,0.074089
2973,0.64659,-0.103845,-0.755696,0.007801,-0.694607,0.078379,0.711272,0.073961
2974,0.645735,-0.10405,-0.75641,0.006615,-0.694708,0.078342,0.711186,0.073882
2975,0.64526,-0.104202,-0.756804,0.005452,-0.6948,0.078257,0.711105,0.073884
2976,0.645033,-0.104335,-0.756986,0.004308,-0.694876,0.078152,0.711034,0.073955
2977,0.644863,-0.104423,-0.757124,0.003296,-0.694923,0.07804,0.710991,0.074053
2978,0.644639,-0.104381,-0.757323,0.002539,-0.694919,0.077889,0.710999,0.074168
2979,0.644351,-0.104117,-0.757606,0.002111,-0.694869,0.077672,0.711059,0.07429
2980,0.644008,-0.103627,-0.757965,0.002016,-0.694882,0.077544,0.711058,0.07431
2981,0.643608,-0.103005,-0.758389,0.002212,-0.695256,0.077996,0.710681,0.073946
2982,0.643151,-0.10235,-0.758864,0.002636,-0.696198,0.079336,0.709704,0.073037
2983,0.642689,-0.10173,-0.759336,0.003242,-0.697244,0.080817,0.708612,0.072032
2984,0.642364,-0.101183,-0.75968,0.004007,-0.697761,0.08148,0.708081,0.071498
2985,0.642363,-0.100703,-0.75974,0.004893,-0.697813,0.081447,0.708049,0.07135
2986,0.642801,-0.100243,-0.759423,0.005869,-0.697771,0.08131,0.70812,0.07121
2987,0.643652,-0.09975,-0.758758,0.006951,-0.697758,0.08129,0.708156,0.071002
2988,0.644734,-0.099206,-0.757898,0.008173,-0.697647,0.081155,0.708284,0.070967
2989,0.645834,-0.098586,-0.757026,0.009528,-0.69716,0.080394,0.708802,0.071447
2990,0.646825,-0.097838,-0.756258,0.010947,-0.696342,0.079047,0.709668,0.072329
2991,0.647636,-0.096961,-0.755655,0.012325,-0.695844,0.078144,0.710201,0.07286
2992,0.64823,-0.095996,-0.755247,0.013609,-0.695927,0.078236,0.710127,0.072694
2993,0.648626,-0.094933,-0.755017,0.01491,-0.69608,0.078846,0.709963,0.072172
2994,0.648894,-0.093692,-0.75491,0.016373,-0.695942,0.079571,0.710082,0.071538
2995,0.649057,-0.092243,-0.754913,0.017948,-0.695721,0.080524,0.710274,0.070701
2996,0.649078,-0.090695,-0.755044,0.019516,-0.695818,0.082098,0.710126,0.069412
2997,0.648995,-0.089172,-0.755254,0.021103,-0.696216,0.084312,0.709644,0.067674
2998,0.648978,-0.087645,-0.755399,0.022771,-0.696349,0.086267,0.709426,0.066112
2999,0.649224,-0.085979,-0.755325,0.024483,-0.695643,0.086895,0.710104,0.065432
3000,0.649794,-0.084093,-0.75499,0.026216,-0.694266,0.086338,0.711512,0.065507
3001,0.650525,-0.082051,-0.75452,0.027998,-0.69294,0.085663,0.712873,0.065641
3002,0.651149,-0.07996,-0.75414,0.029745,-0.691986,0.08536,0.713843,0.065556
3003,0.651437,-0.07793,-0.75404,0.031325,-0.691269,0.085307,0.71456,0.065373
3004,0.651293,-0.076051,-0.754298,0.032685,-0.690701,0.08549,0.715112,0.065108
3005,0.650885,-0.074264,-0.754778,0.033819,-0.69029,0.085986,0.715489,0.064661
3006,0.650505,-0.072396,-0.755244,0.034758,-0.690069,0.086784,0.715671,0.063942
3007,0.65024,-0.070306,-0.755628,0.035662,-0.689935,0.087683,0.71577,0.06304
3008,0.650155,-0.067936,-0.755869,0.036673,-0.689702,0.088444,0.715976,0.062181
3009,0.650452,-0.065421,-0.755784,0.037736,-0.689371,0.089067,0.71628,0.061457
3010,0.651044,-0.063113,-0.755417,0.038777,-0.689111,0.089697,0.716507,0.06082
3011,0.651555,-0.061241,-0.755078,0.039785,-0.689029,0.090398,0.716546,0.060238
3012,0.651874,-0.059702,-0.754876,0.040721,-0.689123,0.09116,0.716405,0.059689
3013,0.652196,-0.058305,-0.75466,0.041579,-0.689356,0.091997,0.716122,0.059109
3014,0.652643,-0.056983,-0.754334,0.042311,-0.689691,0.092897,0.715736,0.058466
3015,0.653272,-0.055736,-0.753861,0.042704,-0.690104,0.093753,0.715277,0.057845
3016,0.654139,-0.0546,-0.753189,0.042737,-0.690593,0.094504,0.714747,0.057329
3017,0.655296,-0.053627,-0.752255,0.042693,-0.69116,0.09522,0.714136,0.056921
3018,0.656854,-0.052843,-0.750946,0.042777,-0.691799,0.095919,0.713447,0.056636
3019,0.658886,-0.052314,-0.749188,0.043013,-0.69252,0.096511,0.71268,0.056481
3020,0.66137,-0.052119,-0.746993,0.043309,-0.693358,0.096945,0.711814,0.056356
3021,0.664225,-0.052238,-0.744432,0.04356,-0.694388,0.097436,0.710762,0.056108
3022,0.6673,-0.052519,-0.741649,0.043682,-0.695806,0.098528,0.709267,0.055557
3023,0.670466,-0.052722,-0.73878,0.043577,-0.697658,0.100408,0.707254,0.054615
3024,0.673624,-0.052787,-0.735916,0.043267,-0.699397,0.10223,0.705347,0.053661
3025,0.676585,-0.053022,-0.733197,0.042944,-0.700495,0.103181,0.704157,0.053139
3026,0.679167,-0.053686,-0.730767,0.042773,-0.701099,0.103462,0.703527,0.052974
3027,0.681325,-0.054531,-0.728694,0.042754,-0.70154,0.103577,0.703076,0.052896
3028,0.683049,-0.05522,-0.727024,0.042782,-0.701923,0.103749,0.702677,0.05278
3029,0.684291,-0.055776,-0.725815,0.042743,-0.702231,0.104006,0.702343,0.052611
3030,0.684986,-0.056296,-0.725128,0.042593,-0.70244,0.104265,0.702107,0.052453
3031,0.685117,-0.056769,-0.72498,0.042385,-0.702442,0.104283,0.702103,0.052459
3032,0.684752,-0.057227,-0.7253,0.042188,-0.701941,0.103651,0.702663,0.052922
3033,0.684014,-0.05768,-0.725971,0.042001,-0.700814,0.102323,0.703901,0.053968
3034,0.682998,-0.057969,-0.726917,0.04177,-0.699535,0.101053,0.705266,0.055118
3035,0.681758,-0.057939,-0.728098,0.041515,-0.698634,0.10039,0.706197,0.055838
3036,0.680387,-0.057857,-0.729392,0.041406,-0.69809,0.100001,0.706763,0.056188
3037,0.678983,-0.05817,-0.730664,0.041572,-0.697634,0.099517,0.707258,0.056478
3038,0.677572,-0.058722,-0.731915,0.041814,-0.697134,0.098914,0.707805,0.056849
3039,0.676266,-0.059015,-0.733093,0.041907,-0.696572,0.098233,0.708421,0.057246
3040,0.675336,-0.059,-0.733944,0.042034,-0.695934,0.097479,0.709124,0.0576
3041,0.675001,-0.058905,-0.734235,0.042453,-0.69523,0.096675,0.709895,0.05796
3042,0.675231,-0.058885,-0.73399,0.043072,-0.694538,0.095848,0.710649,0.058382
3043,0.675783,-0.059145,-0.733427,0.043649,-0.693935,0.094997,0.711314,0.058837
3044,0.676437,-0.05991,-0.732736,0.044069,-0.693438,0.094116,0.71188,0.059266
3045,0.677179,-0.061152,-0.731931,0.044339,-0.693037,0.093225,0.712356,0.059646
3046,0.678134,-0.062544,-0.730919,0.044497,-0.692727,0.092345,0.712743,0.059995
3047,0.67931,-0.063704,-0.729721,0.04457,-0.692493,0.091506,0.71305,0.060328
3048,0.680568,-0.064534,-0.728472,0.044621,-0.692327,0.090787,0.713281,0.060593
3049,0.681859,-0.065341,-0.727188,0.044687,-0.692246,0.090283,0.713416,0.060684
3050,0.68327,-0.066491,-0.725759,0.044656,-0.692249,0.090022,0.713454,0.060584
3051,0.68484,-0.067956,-0.724158,0.044393,-0.692314,0.089892,0.713418,0.060464
3052,0.68647,-0.069417,-0.722498,0.04401,-0.692409,0.089686,0.713344,0.060552
3053,0.68803,-0.070777,-0.720893,0.043803,-0.692496,0.089263,0.713283,0.060906
3054,0.689449,-0.072197,-0.719392,0.043837,-0.692594,0.088686,0.71322,0.061366
3055,0.690706,-0.073728,-0.718031,0.043828,-0.692785,0.088142,0.71307,0.06173
3056,0.691804,-0.075288,-0.716831,0.043503,-0.693074,0.087765,0.712823,0.061886
3057,0.692771,-0.076857,-0.715769,0.042855,-0.693339,0.087616,0.71259,0.061811
3058,0.693684,-0.078436,-0.714758,0.042098,-0.693496,0.087713,0.712445,0.061573
3059,0.694609,-0.079978,-0.713725,0.041448,-0.693621,0.088018,0.712306,0.061346
3060,0.695494,-0.081466,-0.712729,0.04085,-0.693855,0.088425,0.712031,0.061311
3061,0.696214,-0.082855,-0.711907,0.040119,-0.694199,0.088743,0.711637,0.061518
3062,0.696685,-0.084052,-0.711354,0.039253,-0.694519,0.088787,0.711288,0.061882
3063,0.696869,-0.085049,-0.711106,0.038325,-0.694758,0.088579,0.71105,0.062229
3064,0.696673,-0.085888,-0.711251,0.037316,-0.694971,0.088328,0.71086,0.062379
3065,0.695951,-0.086538,-0.711935,0.036212,-0.695186,0.088199,0.710673,0.062299
3066,0.694676,-0.086962,-0.713182,0.035137,-0.695369,0.088198,0.710511,0.062105
3067,0.693,-0.087246,-0.714819,0.034246,-0.695496,0.088248,0.710397,0.061922
3068,0.691148,-0.087548,-0.716606,0.033538,-0.695564,0.08827,0.710333,0.061861
3069,0.689327,-0.087868,-0.718354,0.032806,-0.695575,0.088226,0.710318,0.061969
3070,0.68766,-0.088101,-0.71996,0.031932,-0.695542,0.088136,0.710345,0.062155
3071,0.686192,-0.088266,-0.721374,0.031134,-0.695457,0.088007,0.710432,0.06229
3072,0.684932,-0.088413,-0.722573,0.030645,-0.695174,0.087696,0.710739,0.062401
3073,0.683896,-0.088453,-0.723561,0.03035,-0.694401,0.087034,0.711543,0.062757
3074,0.683083,-0.088297,-0.724363,0.029992,-0.69311,0.086201,0.712832,0.06355
3075,0.682473,-0.088038,-0.724989,0.029521,-0.691809,0.085726,0.714063,0.064537
3076,0.68206,-0.087859,-0.725418,0.029054,-0.690982,0.085866,0.71477,0.06538
3077,0.681884,-0.087819,-0.725603,0.028681,-0.690601,0.086298,0.715025,0.066045
3078,0.681992,-0.087805,-0.725513,0.028409,-0.690366,0.086486,0.715173,0.066654
3079,0.682346,-0.087693,-0.725201,0.028235,-0.69011,0.086284,0.715383,0.067309
3080,0.682776,-0.087486,-0.724824,0.028185,-0.689852,0.086336,0.715553,0.068068
3081,0.683036,-0.087265,-0.724602,0.028272,-0.68961,0.087091,0.715617,0.068896
3082,0.68292,-0.087073,-0.724727,0.028442,-0.689416,0.087708,0.715653,0.06967
3083,0.682361,-0.086889,-0.72527,0.028592,-0.689233,0.087509,0.715785,0.070379
3084,0.68143,-0.086654,-0.72617,0.028667,-0.68896,0.087203,0.716017,0.07106
3085,0.680274,-0.086307,-0.727293,0.028681,-0.688835,0.087501,0.716058,0.07149
3086,0.679043,-0.085866,-0.728495,0.028695,-0.689054,0.08798,0.715775,0.071622
3087,0.677855,-0.085444,-0.729647,0.028764,-0.688945,0.088188,0.715777,0.072387
3088,0.676828,-0.085164,-0.730629,0.028858,-0.688063,0.088774,0.716349,0.07438
3089,0.676103,-0.085113,-0.731303,0.028923,-0.687283,0.090291,0.716692,0.076436
3090,0.675823,-0.085319,-0.731537,0.028932,-0.687483,0.092214,0.716155,0.077372
3091,0.6761,-0.08571,-0.731238,0.028871,-0.688362,0.093413,0.715134,0.077558
3092,0.676963,-0.086156,-0.730392,0.028724,-0.688895,0.092908,0.71464,0.077983
3093,0.678329,-0.086524,-0.729091,0.028449,-0.688655,0.091123,0.715004,0.078868
3094,0.68004,-0.086767,-0.727482,0.02806,-0.688255,0.090127,0.715415,0.079771
3095,0.681908,-0.086974,-0.725722,0.027666,-0.688254,0.092205,0.715047,0.080699
3096,0.683698,-0.087239,-0.724017,0.02731,-0.688245,0.097064,0.714234,0.082263
3097,0.685203,-0.087506,-0.722577,0.026862,-0.687742,0.100037,0.714113,0.083946
3098,0.686367,-0.087689,-0.721473,0.026232,-0.687092,0.097321,0.715072,0.084287
3099,0.687279,-0.087802,-0.720615,0.025545,-0.68673,0.092152,0.716191,0.083553
3100,0.688017,-0.087901,-0.719918,0.024977,-0.686631,0.089316,0.716698,0.083087
3101,0.688579,-0.087996,-0.719384,0.024553,-0.686593,0.088983,0.716751,0.083307
3102,0.688956,-0.088048,-0.719027,0.024237,-0.686564,0.089465,0.716647,0.08392
3103,0.689133,-0.088018,-0.718868,0.024027,-0.68676,0.090102,0.716331,0.084332
3104,0.689063,-0.087959,-0.718946,0.023915,-0.687482,0.091176,0.715546,0.08396
3105,0.688689,-0.087925,-0.719311,0.023837,-0.688571,0.092695,0.714418,0.082971
3106,0.688003,-0.08787,-0.719978,0.023742,-0.689349,0.093826,0.713606,0.082221
3107,0.687083,-0.087729,-0.720875,0.023659,-0.689527,0.094154,0.713395,0.082195
3108,0.686036,-0.087492,-0.721902,0.023625,-0.689348,0.09407,0.713526,0.082646
3109,0.684956,-0.08722,-0.722957,0.023673,-0.689028,0.093859,0.713809,0.083109
3110,0.683953,-0.087003,-0.723927,0.023829,-0.688659,0.093523,0.714178,0.083382
3111,0.683106,-0.086881,-0.724734,0.02406,-0.688175,0.093487,0.714607,0.083741
3112,0.682442,-0.086813,-0.725359,0.024321,-0.687291,0.095171,0.71511,0.084796
3113,0.681976,-0.086721,-0.725798,0.024605,-0.685911,0.099266,0.71565,0.086703
3114,0.681677,-0.086543,-0.72609,0.024885,-0.684547,0.10352,0.716133,0.088501
3115,0.681432,-0.086228,-0.726351,0.025099,-0.6837,0.105561,0.716544,0.089302
3116,0.681084,-0.085718,-0.726735,0.025184,-0.683274,0.105855,0.716905,0.089322
3117,0.680524,-0.085013,-0.727345,0.0251,-0.683004,0.105642,0.717206,0.089218
3118,0.679724,-0.084231,-0.72819,0.024883,-0.682648,0.105092,0.717596,0.089462
3119,0.678696,-0.083519,-0.729239,0.024633,-0.682031,0.104051,0.718259,0.09006
3120,0.677422,-0.082949,-0.730495,0.02443,-0.681371,0.103009,0.718978,0.090522
3121,0.675936,-0.082504,-0.731924,0.024294,-0.680885,0.102382,0.719534,0.090468
3122,0.674459,-0.082073,-0.733339,0.024157,-0.68052,0.102013,0.719994,0.089973
3123,0.67327,-0.081542,-0.734497,0.023917,-0.680338,0.101898,0.720276,0.089216
3124,0.67246,-0.080941,-0.735317,0.023562,-0.680435,0.102261,0.720256,0.088218
3125,0.671909,-0.08039,-0.735894,0.023145,-0.680669,0.102883,0.720077,0.087142
3126,0.671459,-0.079955,-0.736366,0.022697,-0.680845,0.103209,0.719955,0.08639
3127,0.671071,-0.07962,-0.736769,0.022273,-0.681031,0.103226,0.719833,0.085919
3128,0.670778,-0.079359,-0.737075,0.021907,-0.681311,0.103209,0.719645,0.085294
3129,0.670624,-0.079215,-0.73724,0.021575,-0.681374,0.102904,0.719715,0.084557
3130,0.670641,-0.079234,-0.737232,0.02126,-0.680779,0.101825,0.720469,0.084238
3131,0.670784,-0.079354,-0.737097,0.020943,-0.679719,0.100285,0.721663,0.084422
3132,0.671006,-0.079507,-0.736889,0.020616,-0.679001,0.099272,0.72247,0.084497
3133,0.671308,-0.079722,-0.736598,0.020327,-0.678929,0.099055,0.722613,0.084106
3134,0.671649,-0.080022,-0.736261,0.020101,-0.6791,0.099187,0.722506,0.083495
3135,0.671902,-0.080316,-0.736005,0.01986,-0.679166,0.099479,0.722454,0.083056
3136,0.671965,-0.080492,-0.735936,0.019529,-0.679133,0.100019,0.722427,0.082914
3137,0.671878,-0.080584,-0.736014,0.01923,-0.679043,0.100719,0.722412,0.082935
3138,0.671768,-0.080686,-0.736106,0.01914,-0.6788,0.101345,0.722536,0.083074
3139,0.671723,-0.080794,-0.736132,0.01923,-0.678382,0.1018,0.72283,0.083381
3140,0.671744,-0.080875,-0.736101,0.019345,-0.677945,0.102162,0.72314,0.083797
3141,0.67182,-0.080932,-0.736025,0.019385,-0.677656,0.102517,0.723311,0.084228
3142,0.671995,-0.080991,-0.735859,0.019359,-0.677544,0.102858,0.723322,0.08461
3143,0.672281,-0.081082,-0.735587,0.01937,-0.677509,0.10311,0.723287,0.084886
3144,0.672603,-0.081183,-0.735279,0.019483,-0.677452,0.103214,0.723305,0.085065
3145,0.672859,-0.08121,-0.735037,0.01963,-0.677373,0.103188,0.723366,0.085199
3146,0.672988,-0.08113,-0.734926,0.019728,-0.677319,0.103102,0.723416,0.085319
3147,0.672962,-0.080996,-0.734962,0.01981,-0.67733,0.103012,0.72341,0.085386
3148,0.672772,-0.08086,-0.735148,0.019948,-0.677384,0.102918,0.723376,0.08536
3149,0.672423,-0.080751,-0.735473,0.020146,-0.677371,0.102758,0.723424,0.085253
3150,0.671963,-0.080708,-0.735892,0.02038,-0.677192,0.102451,0.723654,0.085093
3151,0.671479,-0.08075,-0.736321,0.020646,-0.676874,0.101993,0.724036,0.08492
3152,0.67109,-0.08081,-0.736662,0.020899,-0.67659,0.101514,0.724384,0.084785
3153,0.670892,-0.080773,-0.736842,0.02107,-0.676515,0.101133,0.724519,0.084681
3154,0.670882,-0.080627,-0.736865,0.02116,-0.676656,0.100817,0.724446,0.08456
3155,0.670981,-0.080468,-0.736789,0.021239,-0.676843,0.100455,0.724337,0.084431
3156,0.671102,-0.080372,-0.736687,0.021348,-0.676893,0.100012,0.72436,0.084358
3157,0.671145,-0.080313,-0.736651,0.021465,-0.676808,0.099555,0.724503,0.084355
